Sub Name,To Sub Name,Product ID,Customer Device,GC Version,PO,Lot ID,Wafer ID,Lot State,Stage,Current Wafer Qty,Projected Out Date,Commit Date,Wafer Start Date,Total Layers,Rem. Layers,CanSemi Fab,Gross Die,Lot Type
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004989,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-HDP,25,2021/2/21 0:00,2021/2/21 0:00,2021/1/10 15:51,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004988,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-HDP,25,2021/2/21 0:00,2021/2/21 0:00,2021/1/10 1:22,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004987,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-HDP,25,2021/2/21 0:00,2021/2/21 0:00,2021/1/10 1:22,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004986,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-HDP,25,2021/2/21 0:00,2021/2/21 0:00,2021/1/10 1:22,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004985,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-HDP,25,2021/2/21 0:00,2021/2/21 0:00,2021/1/9 14:04,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004984,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-HDP,25,2021/2/21 0:00,2021/2/21 0:00,2021/1/9 14:04,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004983,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,ILD-TEOS1,25,2021/3/2 0:00,2021/3/2 0:00,2021/1/9 10:51,26,8,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004982,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,CT-ET,25,2021/3/2 0:00,2021/3/2 0:00,2021/1/9 10:50,26,7,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004981,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,NP-IMP,25,2021/3/2 0:00,2021/3/2 0:00,2021/1/9 10:50,26,10,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004980,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-CMP,25,2021/2/20 0:00,2021/2/20 0:00,2021/1/9 10:49,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004979,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-PEUSG,25,2021/2/20 0:00,2021/2/20 0:00,2021/1/9 10:48,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004978,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-CMP,25,2021/2/20 0:00,2021/2/20 0:00,2021/1/9 10:47,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004977,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-PEUSG,25,2021/2/20 0:00,2021/2/20 0:00,2021/1/8 17:31,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004976,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-CMP,25,2021/2/20 0:00,2021/2/20 0:00,2021/1/8 16:59,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004975,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-CMP,25,2021/2/20 0:00,2021/2/20 0:00,2021/1/8 16:58,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004974,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-CMP,25,2021/2/20 0:00,2021/2/20 0:00,2021/1/8 16:56,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004973,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-CMP,25,2021/2/20 0:00,2021/2/20 0:00,2021/1/8 16:55,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004972,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,CT-ET,25,2021/3/1 0:00,2021/3/1 0:00,2021/1/7 22:11,26,7,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004971,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,NP-IMP,25,2021/3/1 0:00,2021/3/1 0:00,2021/1/7 22:10,26,10,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004970,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,CT-ET,25,2021/3/1 0:00,2021/3/1 0:00,2021/1/7 22:09,26,7,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004969,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-CMP,25,2021/2/19 0:00,2021/2/19 0:00,2021/1/7 15:04,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004968,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1-ET,25,2021/2/19 0:00,2021/2/19 0:00,2021/1/7 15:03,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004967,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-CMP,25,2021/2/19 0:00,2021/2/19 0:00,2021/1/6 17:48,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004966,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-DARC,25,2021/2/19 0:00,2021/2/19 0:00,2021/1/6 17:09,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004965,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1-ET,25,2021/2/19 0:00,2021/2/19 0:00,2021/1/6 17:08,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004964,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-DARC,25,2021/2/19 0:00,2021/2/19 0:00,2021/1/6 17:07,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004963,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1-PH,25,2021/2/19 0:00,2021/2/19 0:00,2021/1/6 17:06,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004962,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-DARC,25,2021/2/19 0:00,2021/2/19 0:00,2021/1/5 16:24,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004961,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,CT-STRIP,25,2021/2/28 0:00,2021/2/28 0:00,2021/1/5 16:24,26,7,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004960,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,CT-STRIP,25,2021/2/28 0:00,2021/2/28 0:00,2021/1/5 16:22,26,7,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004959,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,CT-STRIP,25,2021/2/28 0:00,2021/2/28 0:00,2021/1/5 16:15,26,7,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004958,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1-STRIP,25,2021/2/18 0:00,2021/2/18 0:00,2021/1/5 16:14,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004957,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1-ET,25,2021/2/18 0:00,2021/2/18 0:00,2021/1/4 22:46,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004956,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1-STRIP,25,2021/2/18 0:00,2021/2/18 0:00,2021/1/4 22:46,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004955,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1-ET,25,2021/2/18 0:00,2021/2/18 0:00,2021/1/4 22:45,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004954,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1-ET,25,2021/2/18 0:00,2021/2/18 0:00,2021/1/4 22:44,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004953,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1-STRIP,25,2021/2/18 0:00,2021/2/18 0:00,2021/1/4 22:43,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004952,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1-ET,25,2021/2/18 0:00,2021/2/18 0:00,2021/1/4 22:43,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004951,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA2-PH,25,2021/2/18 0:00,2021/2/18 0:00,2021/1/4 22:42,26,3,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004950,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,CTGL-ANN,25,2021/2/27 0:00,2021/2/27 0:00,2021/1/4 16:49,26,7,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004949,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,CT-STRIP,25,2021/2/27 0:00,2021/2/27 0:00,2021/1/4 16:48,26,7,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004948,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,P1-DARC,25,2021/2/27 0:00,2021/2/27 0:00,2021/1/4 16:47,26,16,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004947,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1GL-BAK,25,2021/2/17 0:00,2021/2/17 0:00,2021/1/3 19:24,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004946,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1W-DEP,25,2021/2/17 0:00,2021/2/17 0:00,2021/1/3 15:52,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004945,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1W-DEP,25,2021/2/17 0:00,2021/2/17 0:00,2021/1/3 15:51,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004944,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1W-DEP,25,2021/2/17 0:00,2021/2/17 0:00,2021/1/3 13:40,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004943,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1W-DEP,25,2021/2/17 0:00,2021/2/17 0:00,2021/1/3 13:38,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004942,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1GL-DEP,25,2021/2/17 0:00,2021/2/17 0:00,2021/1/3 13:37,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004941,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1-STRIP,25,2021/2/17 0:00,2021/2/17 0:00,2021/1/3 13:35,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004940,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1GL-BAK,25,2021/2/17 0:00,2021/2/17 0:00,2021/1/3 10:50,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004939,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,CTGL-ANN,25,2021/2/26 0:00,2021/2/26 0:00,2021/1/3 10:49,26,7,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004938,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,M1-ET,25,2021/2/26 0:00,2021/2/26 0:00,2021/1/3 10:48,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004937,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,M1-ET,25,2021/2/26 0:00,2021/2/26 0:00,2021/1/2 19:35,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004936,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1W-DEP,25,2021/2/16 0:00,2021/2/16 0:00,2021/1/2 17:46,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004935,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1W-DEP,25,2021/2/16 0:00,2021/2/16 0:00,2021/1/2 15:49,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004934,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1-STRIP,25,2021/2/16 0:00,2021/2/16 0:00,2021/1/2 15:49,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020122105,A004933,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1W-DEP,25,2021/2/16 0:00,2021/2/16 0:00,2021/1/2 15:48,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004932,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA2-STRIP,25,2021/2/16 0:00,2021/2/16 0:00,2021/1/2 15:47,26,3,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004931,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1W-DEP,25,2021/2/16 0:00,2021/2/16 0:00,2021/1/2 15:47,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004930,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1W-CMP,25,2021/2/16 0:00,2021/2/16 0:00,2021/1/2 15:46,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004929,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Hold,VIA1W-DEP,25,2021/2/16 0:00,2021/2/16 0:00,2021/1/2 12:06,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004928,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-HDP,25,2021/2/25 0:00,2021/2/25 0:00,2021/1/2 12:05,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004927,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-HDP,25,2021/2/25 0:00,2021/2/25 0:00,2021/1/1 22:33,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004926,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-HDP,25,2021/2/15 0:00,2021/2/15 0:00,2021/1/1 22:33,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004925,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1W-CMP,25,2021/2/15 0:00,2021/2/15 0:00,2021/1/1 22:32,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004924,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA2-STRIP,25,2021/2/15 0:00,2021/2/15 0:00,2021/1/1 22:31,26,3,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004923,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA1W-DEP,25,2021/2/15 0:00,2021/2/15 0:00,2021/1/1 22:31,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004922,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA2GL-BAK,25,2021/2/15 0:00,2021/2/15 0:00,2021/1/1 22:30,26,3,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004921,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-HDP,25,2021/2/15 0:00,2021/2/15 0:00,2021/1/1 16:59,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004920,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD2-SRO,25,2021/2/15 0:00,2021/2/15 0:00,2021/1/1 16:58,26,4,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004919,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,M2-ET,25,2021/2/15 0:00,2021/2/15 0:00,2021/1/1 16:57,26,4,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004918,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-HDP,25,2021/2/24 0:00,2021/2/24 0:00,2021/1/1 16:56,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004917,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,ILD-TEOS1,25,2021/2/24 0:00,2021/2/24 0:00,2020/12/31 11:45,26,8,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004916,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA2GL-DEP,25,2021/2/14 0:00,2021/2/14 0:00,2020/12/31 8:54,26,3,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004915,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD2-SRO,25,2021/2/14 0:00,2021/2/14 0:00,2020/12/31 8:53,26,4,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004914,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,M2-DARC,25,2021/2/14 0:00,2021/2/14 0:00,2020/12/31 8:52,26,5,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004913,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD2-HDP,25,2021/2/14 0:00,2021/2/14 0:00,2020/12/30 14:58,26,4,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004912,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA2W-DEP,25,2021/2/14 0:00,2021/2/14 0:00,2020/12/30 14:57,26,3,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004911,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD2-HDP,25,2021/2/14 0:00,2021/2/14 0:00,2020/12/30 14:57,26,4,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004910,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA2GL-BAK,25,2021/2/14 0:00,2021/2/14 0:00,2020/12/30 14:56,26,3,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004909,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA2W-DEP,25,2021/2/14 0:00,2021/2/14 0:00,2020/12/30 14:55,26,3,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004804,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD1-HDP,25,2021/2/23 0:00,2021/2/23 0:00,2020/12/30 0:32,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004803,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,M1-PH,25,2021/2/23 0:00,2021/2/23 0:00,2020/12/30 0:30,26,6,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004802,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA2W-DEP,25,2021/2/13 0:00,2021/2/13 0:00,2020/12/29 19:15,26,3,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004801,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,IMD2-HDP,25,2021/2/13 0:00,2021/2/13 0:00,2020/12/29 19:08,26,4,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004800,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA2W-CMP,25,2021/2/13 0:00,2021/2/13 0:00,2020/12/29 19:07,26,3,GZ 300MM FAB1,5889,PP
CanSemi,,C00007D,GC02M1-1,D,ZJGC-2020111701,A004799,"#01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",Active,VIA2GL-DEP,25,2021/2/13 0:00,2021/2/13 0:00,2020/12/29 15:52,26,3,GZ 300MM FAB1,5889,PP
