NO,Sub Name,Ship To,Fab Device,Customer Device,GC Version,PO NO,Invoice NO,Ship Out Date,FAB Lot ID,Wafer ID,Gross Dies,Sampling Qty,Pass Dies,NG Die,Yield,Pack Lot ID,Wafer Mark,Grade,Carton NO,WO,Lot Property,Lot Owner,Telephone,Remark,Lot Type
136,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,673002.01,13,2202,,2108,94,,,,A,6,,,,,,
137,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,673002.01,14,2202,,2099,103,,,,A,6,,,,,,
138,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,673002.01,15,2202,,2118,84,,,,A,6,,,,,,
139,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,673002.01,16,2202,,2131,71,,,,A,6,,,,,,
140,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,673002.01,17,2202,,2090,112,,,,A,6,,,,,,
141,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,673002.01,18,2202,,2081,121,,,,A,6,,,,,,
142,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,673002.01,19,2202,,2094,108,,,,A,6,,,,,,
143,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,673002.01,20,2202,,2107,95,,,,A,6,,,,,,
144,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,673002.01,21,2202,,2098,104,,,,A,6,,,,,,
145,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,673002.01,22,2202,,2123,79,,,,A,6,,,,,,
146,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,673002.01,23,2202,,2122,80,,,,A,6,,,,,,
147,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,673002.01,24,2202,,2098,104,,,,A,6,,,,,,
148,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,673002.01,25,2202,,2104,98,,,,A,6,,,,,,
149,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310A.07,7,2202,,2116,86,,,,A,7,,,,,,
150,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310A.07,8,2202,,2105,97,,,,A,7,,,,,,
151,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,1,2202,,2016,186,,,,A,8,,,,,,
152,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,2,2202,,2038,164,,,,A,8,,,,,,
153,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,3,2202,,2015,187,,,,A,8,,,,,,
154,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,4,2202,,2041,161,,,,A,8,,,,,,
155,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,5,2202,,2056,146,,,,A,8,,,,,,
156,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,6,2202,,2018,184,,,,A,8,,,,,,
157,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,7,2202,,2034,168,,,,A,8,,,,,,
158,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,8,2202,,2031,171,,,,A,8,,,,,,
159,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,9,2202,,2034,168,,,,A,8,,,,,,
160,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,10,2202,,2034,168,,,,A,8,,,,,,
161,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,11,2202,,2047,155,,,,A,8,,,,,,
162,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,12,2202,,2009,193,,,,A,8,,,,,,
163,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,13,2202,,2045,157,,,,A,8,,,,,,
164,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,14,2202,,2047,155,,,,A,8,,,,,,
165,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,15,2202,,2063,139,,,,A,8,,,,,,
166,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,16,2202,,2069,133,,,,A,8,,,,,,
167,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,17,2202,,2038,164,,,,A,8,,,,,,
168,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,18,2202,,2073,129,,,,A,8,,,,,,
169,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,19,2202,,2060,142,,,,A,8,,,,,,
170,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,20,2202,,2014,188,,,,A,8,,,,,,
171,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,21,2202,,2059,143,,,,A,8,,,,,,
172,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,22,2202,,2064,138,,,,A,8,,,,,,
173,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,23,2202,,2056,146,,,,A,8,,,,,,
174,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,24,2202,,2069,133,,,,A,8,,,,,,
175,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZVK.01,25,2202,,2066,136,,,,A,8,,,,,,
176,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,1,2202,,2050,152,,,,A,9,,,,,,
177,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,2,2202,,2062,140,,,,A,9,,,,,,
178,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,3,2202,,2031,171,,,,A,9,,,,,,
179,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,4,2202,,2071,131,,,,A,9,,,,,,
180,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,5,2202,,2046,156,,,,A,9,,,,,,
181,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,6,2202,,2048,154,,,,A,9,,,,,,
182,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,7,2202,,2048,154,,,,A,9,,,,,,
183,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,8,2202,,2044,158,,,,A,9,,,,,,
184,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,9,2202,,2056,146,,,,A,9,,,,,,
185,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,10,2202,,2070,132,,,,A,9,,,,,,
186,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,11,2202,,2028,174,,,,A,9,,,,,,
187,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,12,2202,,2063,139,,,,A,9,,,,,,
188,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,13,2202,,2045,157,,,,A,9,,,,,,
189,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,14,2202,,2053,149,,,,A,9,,,,,,
190,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,15,2202,,2038,164,,,,A,9,,,,,,
191,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,16,2202,,2057,145,,,,A,9,,,,,,
192,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,17,2202,,2081,121,,,,A,9,,,,,,
193,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,18,2202,,2067,135,,,,A,9,,,,,,
194,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,19,2202,,2077,125,,,,A,9,,,,,,
195,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,20,2202,,2080,122,,,,A,9,,,,,,
196,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,21,2202,,2035,167,,,,A,9,,,,,,
197,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,22,2202,,2040,162,,,,A,9,,,,,,
198,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,23,2202,,2063,139,,,,A,9,,,,,,
199,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,24,2202,,2049,153,,,,A,9,,,,,,
200,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZHY.01,25,2202,,2013,189,,,,A,9,,,,,,
201,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,1,2202,,2017,185,,,,A,10,,,,,,
202,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,2,2202,,2078,124,,,,A,10,,,,,,
203,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,3,2202,,2076,126,,,,A,10,,,,,,
204,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,4,2202,,2107,95,,,,A,10,,,,,,
205,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,5,2202,,2067,135,,,,A,10,,,,,,
206,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,7,2202,,2090,112,,,,A,10,,,,,,
207,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,8,2202,,2111,91,,,,A,10,,,,,,
208,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,9,2202,,2091,111,,,,A,10,,,,,,
209,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,10,2202,,2040,162,,,,A,10,,,,,,
210,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,11,2202,,2073,129,,,,A,10,,,,,,
211,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,12,2202,,2105,97,,,,A,10,,,,,,
212,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,13,2202,,2086,116,,,,A,10,,,,,,
213,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,14,2202,,2106,96,,,,A,10,,,,,,
214,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,15,2202,,2084,118,,,,A,10,,,,,,
215,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,16,2202,,2082,120,,,,A,10,,,,,,
216,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,17,2202,,2105,97,,,,A,10,,,,,,
217,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,18,2202,,2074,128,,,,A,10,,,,,,
218,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,19,2202,,2089,113,,,,A,10,,,,,,
219,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,20,2202,,2089,113,,,,A,10,,,,,,
220,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,21,2202,,2065,137,,,,A,10,,,,,,
221,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,22,2202,,2017,185,,,,A,10,,,,,,
222,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,23,2202,,2068,134,,,,A,10,,,,,,
223,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,24,2202,,2088,114,,,,A,10,,,,,,
224,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672Z86.01,25,2202,,2035,167,,,,A,10,,,,,,
225,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,1,2202,,2016,186,,,,A,11,,,,,,
226,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,2,2202,,2040,162,,,,A,11,,,,,,
227,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,3,2202,,2009,193,,,,A,11,,,,,,
228,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,4,2202,,2078,124,,,,A,11,,,,,,
229,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,5,2202,,2034,168,,,,A,11,,,,,,
230,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,6,2202,,2083,119,,,,A,11,,,,,,
231,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,7,2202,,2035,167,,,,A,11,,,,,,
232,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,8,2202,,2088,114,,,,A,11,,,,,,
233,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,9,2202,,2029,173,,,,A,11,,,,,,
234,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,10,2202,,2073,129,,,,A,11,,,,,,
235,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,11,2202,,2046,156,,,,A,11,,,,,,
236,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,13,2202,,2063,139,,,,A,11,,,,,,
237,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,14,2202,,2067,135,,,,A,11,,,,,,
238,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,15,2202,,2087,115,,,,A,11,,,,,,
239,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,16,2202,,2054,148,,,,A,11,,,,,,
240,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,17,2202,,2039,163,,,,A,11,,,,,,
241,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,18,2202,,2090,112,,,,A,11,,,,,,
242,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,19,2202,,2054,148,,,,A,11,,,,,,
243,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,20,2202,,2076,126,,,,A,11,,,,,,
244,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,21,2202,,2082,120,,,,A,11,,,,,,
245,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,22,2202,,2071,131,,,,A,11,,,,,,
246,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,23,2202,,2052,150,,,,A,11,,,,,,
247,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,24,2202,,2055,147,,,,A,11,,,,,,
248,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,6730CC.01,25,2202,,2033,169,,,,A,11,,,,,,
249,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,1,1385,,1234,151,,,,A,12,,,,,,
250,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,2,1385,,1236,149,,,,A,12,,,,,,
251,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,3,1385,,1178,207,,,,A,12,,,,,,
252,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,4,1385,,1228,157,,,,A,12,,,,,,
253,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,5,1385,,1252,133,,,,A,12,,,,,,
254,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,6,1385,,1247,138,,,,A,12,,,,,,
255,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,7,1385,,1239,146,,,,A,12,,,,,,
256,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,9,1385,,1242,143,,,,A,12,,,,,,
257,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,12,1385,,1219,166,,,,A,12,,,,,,
258,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,13,1385,,1230,155,,,,A,12,,,,,,
259,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,14,1385,,1232,153,,,,A,12,,,,,,
260,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,15,1385,,1251,134,,,,A,12,,,,,,
261,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,16,1385,,1248,137,,,,A,12,,,,,,
262,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,17,1385,,1235,150,,,,A,12,,,,,,
263,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,18,1385,,1238,147,,,,A,12,,,,,,
264,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,19,1385,,1267,118,,,,A,12,,,,,,
265,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,20,1385,,1242,143,,,,A,12,,,,,,
266,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,21,1385,,1241,144,,,,A,12,,,,,,
267,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,22,1385,,1263,122,,,,A,12,,,,,,
268,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,23,1385,,1242,143,,,,A,12,,,,,,
269,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,24,1385,,1265,120,,,,A,12,,,,,,
270,KLT,KLT_COG,S5KTGHYA03-7JD,GC8034-WC1X0-2.1,JDEC,HK2101180032,KLTC21023E5,2021/2/19,67314W.01,25,1385,,1187,198,,,,A,12,,,,,,
271,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,1,2202,,1930,272,,,,A,13,,,,,,
272,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,2,2202,,2024,178,,,,A,13,,,,,,
